Video ID,View Count,Like Count,Comment Count,Favorite Count,Video Category,Video Published At
XJOVe2JJku8,4345,36,6,0,Education,2024-10-02T00:44:31Z
nA2_5BrOHwQ,357,17,14,0,Education,2024-10-02T00:44:31Z
m_34mufafYY,5641,332,70,0,Education,2024-10-02T00:44:31Z
htg86Rouwyc,380,10,0,0,Education,2024-10-02T00:44:31Z
gSDHqTbHTOg,2482,161,10,0,Education,2024-10-02T00:44:31Z
P2dP3NMgjNI,253,7,2,0,Education,2024-10-02T00:44:31Z
1ADoJdkPITo,1366,74,6,0,Education,2024-10-02T00:44:31Z
hfz72zRv_28,289,10,1,0,Education,2024-10-02T00:44:31Z
rxt3XcGzvaY,918,103,0,0,Education,2024-10-02T00:44:31Z
Fic8Jt4cJP4,224,4,0,0,Education,2024-10-02T00:44:31Z
JncTqREc-V8,235,7,0,0,Education,2024-10-02T00:44:31Z
qhGrFQNM35g,666,15,2,0,Education,2024-10-02T00:44:31Z
YfoofjaiNCk,316,9,3,0,Education,2024-10-02T00:44:31Z
g9zpicqd6mw,268,9,0,0,Education,2024-10-02T00:44:31Z
mwwTAZRgilM,304,6,0,0,Education,2024-10-02T00:44:31Z
l1F-YHSv6g8,321,6,1,0,Education,2024-10-02T00:44:31Z
MmQnaK1O0kQ,237,3,1,0,Education,2024-10-02T00:44:31Z
7EJ7XaBLAq0,276,7,1,0,Education,2024-10-02T00:44:31Z
e_Tj6Yhth_0,1358,76,3,0,Education,2024-10-02T00:44:31Z
hF3ikyuEQSI,729,5,0,0,Science & Technology,2024-10-02T00:44:31Z
a5-ZG6czBcY,32,1,0,0,Science & Technology,2024-10-02T00:44:31Z
qsbCBduIs40,6718,415,78,0,Education,2024-10-02T00:44:31Z
FJAl-lwgV3w,3519,96,2,0,Education,2024-10-02T00:44:31Z
zsVeneHIyDc,16,0,0,0,Howto & Style,2024-10-02T00:44:31Z
HlnOLiiilpI,13,2,0,0,Education,2024-10-02T00:44:31Z
Rq4BvI41imk,322,18,0,0,Education,2024-10-02T00:44:31Z
KntKLg5Dcjs,3326,96,2,0,Education,2024-10-02T00:44:31Z
RdjKuK938Qs,43,5,0,0,Education,2024-10-02T00:44:31Z
HRz_Uw44_a8,71,1,0,0,Science & Technology,2024-10-02T00:44:31Z
Tygk-DQbMKo,1481,79,13,0,Science & Technology,2024-10-02T00:44:31Z
2TOUo9hTA2w,386,34,3,0,Education,2024-10-02T00:44:31Z
4CY6_BDzoaA,154,5,0,0,Education,2024-10-02T00:44:31Z
guIU_lner54,364,26,5,0,Education,2024-10-02T00:44:31Z
v4CvBJtjTsY,8,0,0,0,Science & Technology,2024-10-02T00:44:31Z
z3OTVaSTRO0,12,0,0,0,Education,2024-10-02T00:44:31Z
NhUpOJqhxNI,376,7,0,0,Howto & Style,2024-10-02T00:44:31Z
wOVQOXB79nQ,537,12,0,0,Education,2024-10-02T00:44:31Z
tuAJzr3dNWY,3,1,0,0,People & Blogs,2024-10-02T00:44:31Z
mJkZI1NT0R0,5,1,0,0,People & Blogs,2024-10-02T00:44:31Z
ke_FOR-bh60,2,0,0,0,Gaming,2024-10-02T00:44:31Z
P6pl-5gWdxM,4,0,0,0,Science & Technology,2024-10-02T00:44:31Z
9kMzErPBu6E,585,37,10,0,Science & Technology,2024-10-02T00:44:31Z
83SDWFQtxCw,25,9,3,0,Education,2024-10-02T00:44:31Z
uW9aezq_9pQ,0,0,0,0,People & Blogs,2024-10-02T00:44:31Z
EfGH0U_6MaE,1,0,0,0,Gaming,2024-10-02T00:44:31Z
Rz3DGTBqDlQ,21,3,0,0,Science & Technology,2024-10-02T00:44:31Z
DYY0tOdhWvY,10,0,0,0,Education,2024-10-02T00:44:31Z
q6a5zBXk9C4,9,1,2,0,Howto & Style,2024-10-02T00:44:31Z
q0MZRhuyOdg,532,14,0,0,Education,2024-10-02T00:44:31Z
tN8VwHhkN48,33,3,1,0,Education,2024-10-02T00:44:31Z
q6a5zBXk9C4,9,1,2,0,Howto & Style,2024-10-02T00:44:31Z
tN8VwHhkN48,33,3,1,0,Education,2024-10-02T00:44:31Z
GDxv7kMDYmE,248,13,3,0,Education,2024-10-02T00:44:31Z
UXl__Q0A3yo,4,0,0,0,Education,2024-10-02T00:44:31Z
4uLgeM_zIbk,408,12,0,0,Education,2024-10-02T00:44:31Z
Vd_OOYaaE28,19,6,6,0,News & Politics,2024-10-02T00:44:31Z
zoS8jBwfnIg,44,2,0,0,Education,2024-10-02T00:44:31Z
RaDQoCci3co,22,4,1,0,Education,2024-10-02T00:44:31Z
95PIhPuvAcc,2,0,0,0,Education,2024-10-02T00:44:31Z
k6TJkfjBTTc,39,1,0,0,Science & Technology,2024-10-02T00:44:31Z
68_OaZSryC8,895,60,1,0,Science & Technology,2024-10-02T00:44:31Z
0R9O6d5rjiQ,14,1,0,0,People & Blogs,2024-10-02T00:44:31Z
noyVkZeRVFo,6,1,0,0,Education,2024-10-02T00:44:31Z
qh_-35QmNpI,1,0,0,0,Education,2024-10-02T00:44:31Z
zECh_Qnc_Oo,499,4,0,0,Science & Technology,2024-10-02T00:44:31Z
yPdvoUtv0iU,13,2,0,0,Education,2024-10-02T00:44:31Z
s1DBVZJDc2o,2,1,0,0,Gaming,2024-10-02T00:44:31Z
zu6tszRdrH4,57,3,0,0,Science & Technology,2024-10-02T00:44:31Z
fUB5LUQ02BI,27,7,0,0,Education,2024-10-02T00:44:31Z
Ftx_rqMiFco,8,0,0,0,Education,2024-10-02T00:44:31Z
Dz5JTL0LRjY,2,0,0,0,Gaming,2024-10-02T00:44:31Z
4xqaSEZzkhk,2,0,0,0,Education,2024-10-02T00:44:31Z
WGahKbDUEVA,70,3,0,0,People & Blogs,2024-10-02T00:44:31Z
kUpQ0jiLuBs,15,2,1,0,People & Blogs,2024-10-02T00:44:31Z
5BCuqKHbEgo,3,0,0,0,People & Blogs,2024-10-02T00:44:31Z
Rl7hNHdOrh0,10,1,0,0,Education,2024-10-02T00:44:31Z
JcbMsu0Xw5o,47,2,2,0,Gaming,2024-10-02T00:44:31Z
tepEtJib5XQ,532,17,0,0,Science & Technology,2024-10-02T00:44:31Z
dklvlJ4YDtM,4945,225,37,0,Science & Technology,2024-10-02T00:44:31Z
WqY8lfmj7Bk,1123,68,9,0,Science & Technology,2024-10-02T00:44:31Z
VHXubriEC2w,658,16,3,0,Education,2024-10-02T00:44:31Z
bxp4Xjbf7BM,3,1,0,0,Education,2024-10-02T00:44:31Z
LKWzcWLZsH8,672,28,9,0,Education,2024-10-02T00:44:31Z
Z1zk4RFK_XQ,220,14,0,0,Education,2024-10-02T00:44:31Z
jbTFDMHeuUI,14,0,0,0,Education,2024-10-02T00:44:31Z
BGDssCKupvI,0,0,0,0,Education,2024-10-02T00:44:31Z
dPO4v5q9ULU,9428,464,121,0,Science & Technology,2024-10-02T00:44:31Z
F4TRMkRKcaw,518,18,1,0,Science & Technology,2024-10-02T00:44:31Z
yZWyPdcwaSE,27711,9,0,0,Science & Technology,2024-10-02T00:44:31Z
iRI1AecgHbU,271,3,0,0,Education,2024-10-02T00:44:31Z
6cw3WjB4vtk,2,0,0,0,People & Blogs,2024-10-02T00:44:31Z
i46y1hF-pPo,542,28,2,0,People & Blogs,2024-10-02T00:44:31Z
UTh4NmmXDVE,524,1,0,0,Gaming,2024-10-02T00:44:31Z
q0CYGmn6_8o,852,0,0,0,Gaming,2024-10-02T00:44:31Z
RwD9jq2INQY,503,36,0,0,Education,2024-10-02T00:44:31Z
GMm5dMiam5s,1,0,0,0,People & Blogs,2024-10-02T00:44:31Z
wnTDdrSu4YY,227,7,0,0,People & Blogs,2024-10-02T00:44:31Z
a4WQ-JqWhLI,151948,22602,428,0,People & Blogs,2024-10-02T00:44:31Z
1uzaMdr0qbQ,6,3,0,0,Education,2024-10-02T00:44:31Z
0h3asf87x7A,148,7,0,0,People & Blogs,2024-10-02T00:44:31Z
Vl-LomnnmD8,4720,513,27,0,People & Blogs,2024-10-02T00:44:31Z
XJOVe2JJku8,4345,36,6,0,Education,2024-10-01T00:44:31Z
68IMqlOe2-I,7925,399,0,0,Education,2024-10-01T00:44:31Z
nA2_5BrOHwQ,357,17,14,0,Education,2024-10-01T00:44:31Z
fBX1wYEUhbI,64,3,2,0,Education,2024-10-01T00:44:31Z
gSDHqTbHTOg,2482,161,10,0,Education,2024-10-01T00:44:31Z
htg86Rouwyc,380,10,0,0,Education,2024-10-01T00:44:31Z
qhGrFQNM35g,666,15,2,0,Education,2024-10-01T00:44:31Z
JncTqREc-V8,235,7,0,0,Education,2024-10-01T00:44:31Z
rxt3XcGzvaY,918,103,0,0,Education,2024-10-01T00:44:31Z
1ADoJdkPITo,1366,74,6,0,Education,2024-10-01T00:44:31Z
7EJ7XaBLAq0,276,7,1,0,Education,2024-10-01T00:44:31Z
hfz72zRv_28,289,10,1,0,Education,2024-10-01T00:44:31Z
GDxv7kMDYmE,248,13,3,0,Education,2024-10-01T00:44:31Z
eGM63gGZywQ,51,4,0,0,Education,2024-10-01T00:44:31Z
e_Tj6Yhth_0,1358,76,3,0,Education,2024-10-01T00:44:31Z
o_mlZ9FtXwU,476,11,1,0,Education,2024-10-01T00:44:31Z
YfoofjaiNCk,316,9,3,0,Education,2024-10-01T00:44:31Z
mwwTAZRgilM,304,6,0,0,Education,2024-10-01T00:44:31Z
P2dP3NMgjNI,253,7,2,0,Education,2024-10-01T00:44:31Z
g9zpicqd6mw,268,9,0,0,Education,2024-10-01T00:44:31Z
letG8Q1w3xQ,684,28,0,0,Education,2024-10-01T00:44:31Z
l1F-YHSv6g8,321,6,1,0,Education,2024-10-01T00:44:31Z
Y0pa73qRWD0,8999,514,31,0,Science & Technology,2024-10-01T00:44:31Z
QYdaBg5D5aU,230,11,0,0,Education,2024-10-01T00:44:31Z
H1oqBxBWRQ4,3848,136,0,0,Education,2024-10-01T00:44:31Z
551K28umxtc,12464,597,125,0,Education,2024-10-01T00:44:31Z
WqY8lfmj7Bk,1123,68,9,0,Science & Technology,2024-10-01T00:44:31Z
qsIpCJrzDG4,100,0,0,0,Education,2024-10-01T00:44:31Z
yUelDhSpTc8,57,6,1,0,Education,2024-10-01T00:44:31Z
A5etAsJAtcc,6069,85,1,0,Education,2024-10-01T00:44:31Z
lpI35C2v84o,963,44,9,0,Education,2024-10-01T00:44:31Z
5ogTDolwEkw,323,19,1,0,Education,2024-10-01T00:44:31Z
lwAVmTM4tWo,45,2,0,0,Science & Technology,2024-10-01T00:44:31Z
dZM-FaQg7Aw,22,1,0,0,Science & Technology,2024-10-01T00:44:31Z
qewYz7pgG6c,47,2,0,0,Science & Technology,2024-10-01T00:44:31Z
_uG2OmRZu2Q,57,4,0,0,Science & Technology,2024-10-01T00:44:31Z
T-qtcmvl8NY,46,6,0,0,Comedy,2024-10-01T00:44:31Z
V2aFPxpAi2s,1022,50,0,0,Education,2024-10-01T00:44:31Z
9-cNJWo7F08,5,0,0,0,Education,2024-10-01T00:44:31Z
lUYxr84-Zyc,2795,102,13,0,Education,2024-10-01T00:44:31Z
WN1qo9tTuY4,234,14,0,0,Education,2024-10-01T00:44:31Z
UpvmsL_gcCg,6,1,0,0,People & Blogs,2024-10-01T00:44:31Z
KyAq7DTHIHA,48,2,0,0,Education,2024-10-01T00:44:31Z
tWUO2XTjujk,67,3,0,0,Science & Technology,2024-10-01T00:44:31Z
YKg6u_yHPP0,585,26,11,0,Education,2024-10-01T00:44:31Z
PYbqcQPehmI,17,1,0,0,People & Blogs,2024-10-01T00:44:31Z
zsVeneHIyDc,16,0,0,0,Howto & Style,2024-10-01T00:44:31Z
hFg_xXWTmLc,188,2,0,0,Education,2024-10-01T00:44:31Z
7qJB2WYvr5I,22,2,0,0,Education,2024-10-01T00:44:31Z
UVhvv8_EAiI,56,4,0,0,Education,2024-10-01T00:44:31Z
NDc16Tkq4aY,514,17,2,0,Science & Technology,2024-10-01T00:44:31Z
AF2ZwsQN34Q,53,0,0,0,Education,2024-10-01T00:44:31Z
uWVlmzxqNPM,59,6,0,0,Education,2024-10-01T00:44:31Z
yYJqhvIrPeY,511,7,0,0,Education,2024-10-01T00:44:31Z
f2R0lA6nhhc,34,1,0,0,Science & Technology,2024-10-01T00:44:31Z
Rq4BvI41imk,322,18,0,0,Education,2024-10-01T00:44:31Z
iPjQ-hnYTg8,104,4,0,0,Education,2024-10-01T00:44:31Z
C_JliJBL8WA,1,0,0,0,Entertainment,2024-10-01T00:44:31Z
OfF_Mr0ZZ5U,379,3,0,0,Education,2024-10-01T00:44:31Z
vp29Clw2A2U,16,0,0,0,Science & Technology,2024-10-01T00:44:31Z
GdbRAjnbiHs,200,21,0,0,Education,2024-10-01T00:44:31Z
hAdEuDBN57g,2487,165,15,0,Science & Technology,2024-10-01T00:44:31Z
xOhDPCSUyH0,15,1,0,0,Science & Technology,2024-10-01T00:44:31Z
tWUO2XTjujk,67,3,0,0,Science & Technology,2024-10-01T00:44:31Z
z1j2DfjaqAw,342,12,3,0,Education,2024-10-01T00:44:31Z
lwAVmTM4tWo,45,2,0,0,Science & Technology,2024-10-01T00:44:31Z
HRz_Uw44_a8,71,1,0,0,Science & Technology,2024-10-01T00:44:31Z
qmgCokHSUI0,41,0,0,0,People & Blogs,2024-10-01T00:44:31Z
h136WcEntCM,94,1,0,0,Education,2024-10-01T00:44:31Z
5Bns8_7F8zg,210,9,0,0,People & Blogs,2024-10-01T00:44:31Z
ljf3SDUtU5c,21,1,0,0,People & Blogs,2024-10-01T00:44:31Z
4qEIgjEMnmg,36,3,0,0,Science & Technology,2024-10-01T00:44:31Z
v0xESdWYOzo,21,1,0,0,Education,2024-10-01T00:44:31Z
2TOUo9hTA2w,386,34,3,0,Education,2024-10-01T00:44:31Z
Tygk-DQbMKo,1481,79,13,0,Science & Technology,2024-10-01T00:44:31Z
oN8-R4ShYAE,35,0,0,0,People & Blogs,2024-10-01T00:44:31Z
QdwBHGoWlWA,26,0,0,0,People & Blogs,2024-10-01T00:44:31Z
nEcyNju9DjI,34,1,0,0,Education,2024-10-01T00:44:31Z
B0jg1HV0BGw,466,13,1,0,Education,2024-10-01T00:44:31Z
4EO4QqFjBvQ,35,0,0,0,People & Blogs,2024-10-01T00:44:31Z
NhUpOJqhxNI,376,7,0,0,Howto & Style,2024-10-01T00:44:31Z
wOVQOXB79nQ,537,12,0,0,Education,2024-10-01T00:44:31Z
aei78s2J5N8,92,3,0,0,Science & Technology,2024-10-01T00:44:31Z
TTyjILXGraw,151,3,0,0,Science & Technology,2024-10-01T00:44:31Z
EXEJPyMC6DM,48,7,0,0,Science & Technology,2024-10-01T00:44:31Z
PYbqcQPehmI,17,1,0,0,People & Blogs,2024-10-01T00:44:31Z
liYhW-BpiJQ,373,16,0,0,Education,2024-10-01T00:44:31Z
vLtgMK1B_fc,1,0,0,0,Nonprofits & Activism,2024-10-01T00:44:31Z
6A7j3xWDLqw,3,0,1,0,Education,2024-10-01T00:44:31Z
zQA24LppH4Y,16,2,1,0,Science & Technology,2024-10-01T00:44:31Z
uW9aezq_9pQ,0,0,0,0,People & Blogs,2024-10-01T00:44:31Z
itNVUDimv-w,62,1,0,0,Howto & Style,2024-10-01T00:44:31Z
9kMzErPBu6E,585,37,10,0,Science & Technology,2024-10-01T00:44:31Z
HWqS2KRXHcM,733,34,14,0,Education,2024-10-01T00:44:31Z
Nsb6sNyYgH8,27,1,0,0,Education,2024-10-01T00:44:31Z
CpE7OsUjLuA,2,0,1,0,Education,2024-10-01T00:44:31Z
GBfwUDrde0c,7,0,0,0,Education,2024-10-01T00:44:31Z
wmWiO9M1el8,4721,252,4,0,Education,2024-10-01T00:44:31Z
2F28G0sg_Jo,5,1,1,0,News & Politics,2024-10-01T00:44:31Z
p8VpW3VRZyA,24,2,0,0,Science & Technology,2024-10-01T00:44:31Z
SnBUl1ebJYM,28,5,0,0,News & Politics,2024-10-01T00:44:31Z
zQA24LppH4Y,16,2,1,0,Science & Technology,2024-10-01T00:44:31Z
W64BuZNj-rM,15,0,0,0,Education,2024-10-01T00:44:31Z
BKSK7H_NUo8,56,8,0,0,People & Blogs,2024-10-01T00:44:31Z
K8LpvE-GL5w,410,34,6,0,Education,2024-10-01T00:44:31Z
52eIiyLi8Rc,7,0,0,0,Education,2024-10-01T00:44:31Z
wOVQOXB79nQ,537,12,0,0,Education,2024-10-01T00:44:31Z
IMYv5n_IQdc,49,6,3,0,Science & Technology,2024-10-01T00:44:31Z
J_hAq1J3Rz8,20,1,0,0,Entertainment,2024-10-01T00:44:31Z
w5y6jiZUixM,65,2,0,0,Education,2024-10-01T00:44:31Z
GBfwUDrde0c,7,0,0,0,Education,2024-10-01T00:44:31Z
9SSvjZimDHY,89,7,0,0,Education,2024-10-01T00:44:31Z
tuAJzr3dNWY,3,1,0,0,People & Blogs,2024-10-01T00:44:31Z
N4Zkw2e-C0Y,10,2,0,0,Education,2024-10-01T00:44:31Z
Uvv0g4MppAs,49,1,0,0,Education,2024-10-01T00:44:31Z
WncNXAclKNM,15,1,0,0,People & Blogs,2024-10-01T00:44:31Z
wsv3_1rrysY,26,1,0,0,Education,2024-10-01T00:44:31Z
yl4vMt8XI60,409,11,0,0,Science & Technology,2024-10-01T00:44:31Z
6A7j3xWDLqw,3,0,1,0,Education,2024-10-01T00:44:31Z
OfF_Mr0ZZ5U,379,3,0,0,Education,2024-10-01T00:44:31Z
Dh4AVQF3ByQ,44,2,1,0,Education,2024-10-01T00:44:31Z
XbWOnAvykLo,8161,427,2,0,Science & Technology,2024-10-01T00:44:31Z
A6VxgQEusjM,0,0,1,0,Education,2024-10-01T00:44:31Z
AdJanXF3idc,23,0,0,0,People & Blogs,2024-10-01T00:44:31Z
7I1jO8Gxy4k,150,12,5,0,People & Blogs,2024-10-01T00:44:31Z
yCTz2PWYpcU,29,3,0,0,Education,2024-10-01T00:44:31Z
D0sIsrEtJ1o,14,1,0,0,People & Blogs,2024-10-01T00:44:31Z
l9ckHdpH8N4,20,0,0,0,Science & Technology,2024-10-01T00:44:31Z
SIQfFp72jyM,4,3,1,0,People & Blogs,2024-10-01T00:44:31Z
m_pQaLgRqNs,45,7,8,0,Howto & Style,2024-10-01T00:44:31Z
buSHj0TtxFs,23,9,7,0,News & Politics,2024-10-01T00:44:31Z
QPVDhqB2H6A,835,22,0,0,People & Blogs,2024-10-01T00:44:31Z
wRQGJjFc8Gg,3567,196,4,0,Science & Technology,2024-10-01T00:44:31Z
x1cIICfKbXU,23,2,2,0,Science & Technology,2024-10-01T00:44:31Z
xtpPspNdX58,6125,472,41,0,Education,2024-10-01T00:44:31Z
2Lv06dS07lA,2,0,0,0,Education,2024-10-01T00:44:31Z
hcynr00mgS0,0,0,1,0,Education,2024-10-01T00:44:31Z
TvLoqqrfiZU,559,19,0,0,People & Blogs,2024-10-01T00:44:31Z
Eo8g8Jb7muI,11,5,0,0,Science & Technology,2024-10-01T00:44:31Z
GuVXpFQ8A60,201,21,6,0,Education,2024-10-01T00:44:31Z
s4PJK86qbjU,3,0,0,0,Education,2024-10-01T00:44:31Z
Jjo_7JdSihw,34,2,0,0,Education,2024-10-01T00:44:31Z
hWD_I5DLLrk,15,0,0,0,Education,2024-10-01T00:44:31Z
6RjGjyjytQ4,328,13,0,0,Education,2024-10-01T00:44:31Z
DO8z2_2oPAY,0,0,1,0,Education,2024-10-01T00:44:31Z
D6q_xe0B4kw,0,0,0,0,People & Blogs,2024-10-01T00:44:31Z
q0MZRhuyOdg,532,14,0,0,Education,2024-10-01T00:44:31Z
R-QEZ6zbcVI,2,0,0,0,Education,2024-10-01T00:44:31Z
dKTVF04oFRk,1899,0,1,0,Science & Technology,2024-10-01T00:44:31Z
r0yoj7ZNsoA,12,3,0,0,Education,2024-10-01T00:44:31Z
BV03sQ0srcU,27832,1263,41,0,Education,2024-09-30T00:44:31Z
XJOVe2JJku8,4345,36,6,0,Education,2024-09-30T00:44:31Z
ttJ-Jdn1lKU,3649,243,18,0,Education,2024-09-30T00:44:31Z
O2Qe908Xki4,2371,64,1,0,Education,2024-09-30T00:44:31Z
68IMqlOe2-I,7925,399,0,0,Education,2024-09-30T00:44:31Z
7cAYRWOgEI4,8212,469,2,0,Education,2024-09-30T00:44:31Z
IcKcVQX7-kw,733,14,0,0,Education,2024-09-30T00:44:31Z
K-Nv0fG-8aI,172,7,0,0,Science & Technology,2024-09-30T00:44:31Z
hl0CWgI3OwI,161,6,0,0,Education,2024-09-30T00:44:31Z
fjq4hM3smBU,428,16,2,0,Education,2024-09-30T00:44:31Z
SSunLwWSNjU,1198,58,2,0,Science & Technology,2024-09-30T00:44:31Z
SbX-QeXVj_0,907,27,1,0,Education,2024-09-30T00:44:31Z
-AGpq1SBbBE,110,2,0,0,Education,2024-09-30T00:44:31Z
B0jg1HV0BGw,466,13,1,0,Education,2024-09-30T00:44:31Z
gSDHqTbHTOg,2482,161,10,0,Education,2024-09-30T00:44:31Z
Nsb6sNyYgH8,27,1,0,0,Education,2024-09-30T00:44:31Z
RLizKefE6wE,21,3,0,0,Education,2024-09-30T00:44:31Z
GgUcmEQUJp8,1420,428,0,0,Education,2024-09-30T00:44:31Z
nEcyNju9DjI,34,1,0,0,Education,2024-09-30T00:44:31Z
G82eguKIIeo,176,7,0,0,Education,2024-09-30T00:44:31Z
qo_VhJ_3PEM,68,3,0,0,Science & Technology,2024-09-30T00:44:31Z
mwwTAZRgilM,304,6,0,0,Education,2024-09-30T00:44:31Z
CyjbQU2t6ow,61,0,0,0,Education,2024-09-30T00:44:31Z
jTeh9Z0ID4g,77,4,0,0,Education,2024-09-30T00:44:31Z
1ADoJdkPITo,1366,74,6,0,Education,2024-09-30T00:44:31Z
Q2JD3_YBaRc,1491,61,2,0,Science & Technology,2024-09-30T00:44:31Z
74b1tdaf5MM,905,56,13,0,Education,2024-09-30T00:44:31Z
g9zpicqd6mw,268,9,0,0,Education,2024-09-30T00:44:31Z
kxKqp1HEN_8,540,22,0,0,Education,2024-09-30T00:44:31Z
d8dggj0pios,500,19,0,0,Education,2024-09-30T00:44:31Z
j3ONZXizC7c,6548,74,14,0,Education,2024-09-30T00:44:31Z
qpu_iOGYC-g,22367,1413,156,0,Science & Technology,2024-09-30T00:44:31Z
X8zzxySJvG8,18062,286,43,0,Education,2024-09-30T00:44:31Z
9_uEqTBxpLg,67,0,0,0,Education,2024-09-30T00:44:31Z
giS61GAZIQU,2733,115,10,0,Education,2024-09-30T00:44:31Z
TpApvwjJUv4,89,4,0,0,Entertainment,2024-09-30T00:44:31Z
JXh3HqtfNME,47,0,0,0,People & Blogs,2024-09-30T00:44:31Z
IGxvx9oZ01o,188,9,0,0,Science & Technology,2024-09-30T00:44:31Z
GeSB_u-oGh8,595,35,0,0,Education,2024-09-30T00:44:31Z
lwAVmTM4tWo,45,2,0,0,Science & Technology,2024-09-30T00:44:31Z
pB_cUcfHziw,522,13,2,0,Science & Technology,2024-09-30T00:44:31Z
LXyckyWiZ3E,234,1,0,0,Science & Technology,2024-09-30T00:44:31Z
dwD3xpPVbBc,2898,227,14,0,Education,2024-09-30T00:44:31Z
IQMIBeY1SIo,20417,769,20,0,Science & Technology,2024-09-30T00:44:31Z
YMpVeuUrXNc,51,6,1,0,Education,2024-09-30T00:44:31Z
tyjs_DY9_8I,538,0,0,0,Education,2024-09-30T00:44:31Z
qewYz7pgG6c,47,2,0,0,Science & Technology,2024-09-30T00:44:31Z
g7QyieofnMs,1643,128,4,0,Education,2024-09-30T00:44:31Z
_uG2OmRZu2Q,57,4,0,0,Science & Technology,2024-09-30T00:44:31Z
lyCvv6nY1q8,441,20,0,0,People & Blogs,2024-09-30T00:44:31Z
lyCvv6nY1q8,441,20,0,0,People & Blogs,2024-09-30T00:44:31Z
xWboOL3waCo,1119,94,1,0,Education,2024-09-30T00:44:31Z
5-7ze9U8a5A,607,12,0,0,Education,2024-09-30T00:44:31Z
f1NyexUQazQ,563,12,0,0,Education,2024-09-30T00:44:31Z
b1b4tBtn6Do,50,1,0,0,Science & Technology,2024-09-30T00:44:31Z
T-qtcmvl8NY,46,6,0,0,Comedy,2024-09-30T00:44:31Z
ddphkHJ7FE4,412,4,0,0,Education,2024-09-30T00:44:31Z
V2aFPxpAi2s,1022,50,0,0,Education,2024-09-30T00:44:31Z
g6Cyw3prtHY,2953,195,12,0,Science & Technology,2024-09-30T00:44:31Z
E3tgk2Cimig,33,0,0,0,People & Blogs,2024-09-30T00:44:31Z
sIHnTGxhRSY,772,28,1,0,People & Blogs,2024-09-30T00:44:31Z
pE1ZWHHr4PE,31,1,0,0,Education,2024-09-30T00:44:31Z
_x_JxIAxlXc,507,1,0,0,Science & Technology,2024-09-30T00:44:31Z
dmtMwdubMt8,6,0,0,0,Education,2024-09-30T00:44:31Z
6Cu2G1V6IzY,423,6,0,0,Education,2024-09-30T00:44:31Z
ML5hXc8ygb4,526,11,1,0,Education,2024-09-30T00:44:31Z
9-cNJWo7F08,5,0,0,0,Education,2024-09-30T00:44:31Z
w6VhT7g222g,0,0,0,0,People & Blogs,2024-09-30T00:44:31Z
lUYxr84-Zyc,2795,102,13,0,Education,2024-09-30T00:44:31Z
5SAy7DVpMFo,409,4,0,0,Education,2024-09-30T00:44:31Z
Ip2smNr5zFM,5,1,1,0,Education,2024-09-30T00:44:31Z
_UdE-04fchc,566,11,0,0,Education,2024-09-30T00:44:31Z
6KM7MQrbR6c,72,0,0,0,Education,2024-09-30T00:44:31Z
LmI_yqqDFSM,1,0,0,0,Education,2024-09-30T00:44:31Z
tONE45theco,574,20,3,0,Science & Technology,2024-09-30T00:44:31Z
kwVRm5w55GQ,430,5,0,0,Science & Technology,2024-09-30T00:44:31Z
UpvmsL_gcCg,6,1,0,0,People & Blogs,2024-09-30T00:44:31Z
6CNbbGvts2I,13,0,0,0,People & Blogs,2024-09-30T00:44:31Z
mbdGqX17CSE,276,13,0,0,People & Blogs,2024-09-30T00:44:31Z
SWP_PIIPE8c,193,9,1,0,Education,2024-09-30T00:44:31Z
01JeSj_N87I,17,0,0,0,Science & Technology,2024-09-30T00:44:31Z
BQVFQdmIXgY,625,43,0,0,People & Blogs,2024-09-30T00:44:31Z
zh-cPDoxEXQ,31,1,0,0,Education,2024-09-30T00:44:31Z
coq6u2zCCQQ,444,28,1,0,Education,2024-09-30T00:44:31Z
OuDSSg5Q6-s,445,27,0,0,Science & Technology,2024-09-30T00:44:31Z
5e3mdQTePwY,15,1,0,0,Education,2024-09-30T00:44:31Z
Lv1N5N3ZJFg,42,3,0,0,Science & Technology,2024-09-30T00:44:31Z
rISYxbcUt5Y,364,7,0,0,Education,2024-09-30T00:44:31Z
rWoOLzArq-U,282,16,0,0,Science & Technology,2024-09-30T00:44:31Z
Bo_nyDQn2ic,534,7,0,0,Education,2024-09-30T00:44:31Z
YHA_hclmeyk,105,0,0,0,People & Blogs,2024-09-30T00:44:31Z
DvPrZUe6K3o,49,3,0,0,Education,2024-09-30T00:44:31Z
bYpUORtlx84,0,0,0,0,Science & Technology,2024-09-30T00:44:31Z
CfRDMfksk5k,1,0,0,0,Education,2024-09-30T00:44:31Z
YKg6u_yHPP0,585,26,11,0,Education,2024-09-30T00:44:31Z
_N4xGP3QL7A,3245,165,0,0,Education,2024-09-30T00:44:31Z
T4_outAWocQ,412,0,2,0,Education,2024-09-30T00:44:31Z
NNqm6NkckdU,14,0,0,0,Science & Technology,2024-09-30T00:44:31Z
B7gLdIsi9yo,3875,214,3,0,Education,2024-09-30T00:44:31Z
gfKhEMUoA6I,76,7,0,0,People & Blogs,2024-09-30T00:44:31Z
sQbMU5kNp08,10,1,0,0,Education,2024-09-30T00:44:31Z
pvpmyyMK62A,465,19,0,0,Education,2024-09-30T00:44:31Z
sTaGVZCnPJM,274,8,0,0,Education,2024-09-30T00:44:31Z
